r, n(r;f), dh, beta
0.6785,1.1136484295829732,0.20011784078424874,1.7278174512602509
0.678,1.1137487491453826,0.2002823108942008,1.7279730963328155
0.6775,1.1138489603356663,0.2004468011597253,1.728128573266814
0.677,1.1139490517126738,0.20061129260868574,1.7282838643113845
0.6765,1.1140490390876858,0.20077581104524303,1.7284389939976141
0.676,1.1141489066494221,0.20094033027225497,1.7285939377944166
0.6755,1.1142486702091625,0.20110487615440834,1.728748720232878
0.675,1.1143483210266465,0.20126943411346968,1.728903327752547
0.6745,1.1144478607711157,0.20143400672143144,1.7290577629432402
0.674,1.1145472877733282,0.20159859103291525,1.729212023215141
0.6735,1.1146465993323953,0.20176318237736451,1.7293661043778399
0.673,1.1147458025193364,0.20192779228605873,1.7295200174019723
0.6725,1.1148448946332623,0.2020924161017132,1.7296737580971282
0.672,1.114943874004932,0.2022570508613856,1.7298273238734925
0.6715,1.1150427450044755,0.20242170365129167,1.72998072151129
0.671,1.1151415076318931,0.20258637430082405,1.730133951010521
0.6705,1.1152401548161652,0.20275105082725323,1.73028700140055
0.67,1.1153386979984414,0.20291575214904925,1.7304398904322378
0.6695,1.1154371284384614,0.20308046348439152,1.7305926045451339
0.669,1.115535443435336,0.20324518010434175,1.730745139548828
0.6685,1.1156336500600845,0.2034099136584911,1.7308975064139556
0.668,1.1157317526828372,0.203574671313866,1.731049711920742
0.6675,1.115829746933464,0.20373944556659082,1.731201749288962
0.667,1.1159276284418342,0.20390422887634743,1.7313536117383896
0.6665,1.1160253988771895,0.20406902385194386,1.7315053018588413
0.666,1.1161230565702884,0.20423382747739197,1.731656817060501
0.6655,1.1162206102613916,0.20439865432055337,1.7318081709038193
0.665,1.1163180555803687,0.20456349682810118,1.7319593566085711
0.6645,1.1164153925272198,0.2047283548161153,1.7321103741747563
0.664,1.1165126254720752,0.2048932355146857,1.7322612303826006
0.6635,1.1166097386036549,0.205058111904488,1.7324119007010177
0.663,1.116706754804258,0.20522302264758033,1.7325624206317285
0.6625,1.1168036511915855,0.2053879286599708,1.7327127546730123
0.662,1.1169004435769174,0.20555285663972675,1.7328629273559553
0.6615,1.1169971346611425,0.20571781103421444,1.7330129428709664
0.661,1.1170937103022223,0.20588276752610565,1.733162779276776
0.6605,1.1171901819413064,0.20604774545705218,1.7333124543242446
0.66,1.1172865479091534,0.20621274180121596,1.7334619654235564
0.6595,1.1173828028039854,0.20637774711559453,1.7336113041938919
0.659,1.1174789493266912,0.20654276582662012,1.7337604748256605
0.6585,1.117574998918421,0.20670781741040906,1.7339094950697238
0.658,1.1176709286968747,0.20687286234878066,1.7340583294243592
0.6575,1.1177667615443523,0.20703793981196672,1.7342070133912892
0.657,1.1178624789486844,0.2072030177260543,1.7343555182490173
0.6565,1.11795809505191,0.20736812028065088,1.7345038659388143
0.656,1.1180536071531395,0.2075332426465407,1.7346520522702698
0.6555,1.118149006512113,0.20769836951111317,1.7348000636829335
0.655,1.118244306239221,0.20786352337750721,1.7349479205174818
0.6545,1.1183394932240727,0.20802868133480415,1.7350956024332378
0.654,1.118434583277948,0.20819387063383,1.735243133961288
0.6535,1.118529557888678,0.20835905892276707,1.7353904863801366
0.653,1.1186244311983013,0.20852427059123962,1.7355376816310537
0.6525,1.118719200505929,0.20868950076355774,1.73568471552363
0.652,1.1188138685124498,0.20885475397538325,1.7358315922482743
0.6515,1.1189084210758253,0.20902000532971501,1.7359782898637173
0.651,1.1190028767082247,0.20918528698292665,1.7361248370914548
0.6505,1.1190972239684978,0.20935057873860827,1.736271216180625
0.65,1.1191914672267753,0.2095158880532877,1.7364174339114546
0.6495,1.1192856091839463,0.20968121948628035,1.736563494474353
0.649,1.1193796356979717,0.20984654798575111,1.7367093759280494
0.6485,1.1194735723520404,0.21001191835489513,1.7368551179646756
0.648,1.1195673935629635,0.2101772853746942,1.7370006808920997
0.6475,1.1196611134727799,0.21034267375283056,1.7371460866515922
0.647,1.1197547293806007,0.21050807853986073,1.737291331052744
0.6465,1.119848243987315,0.21067350432371185,1.7374364182859647
0.646,1.1199416545920333,0.21083894614145507,1.7375813441608439
0.6455,1.120034956824626,0.2110043960442343,1.737726101897157
0.645,1.120128162126242,0.21116987413321986,1.7378707092457637
0.6445,1.120221259055732,0.2113353599075686,1.7380151484558042
0.644,1.120314259054246,0.211500873515653,1.738159437278139
0.6435,1.120407150680634,0.21166639440546492,1.7383035579619073
0.643,1.1204999339348956,0.21183192234900905,1.7384475105071087
0.6425,1.120592620258181,0.21199747756563547,1.7385913126646044
0.642,1.120685202579471,0.21216304724636506,1.7387349534637593
0.6415,1.1207776835996541,0.21232863602739815,1.7388784370949828
0.641,1.1208700633187307,0.21249424372259607,1.739021763558275
0.6405,1.1209623390358117,0.2126598652942197,1.7391649286632263
0.64,1.1210545107508967,0.21282550053658325,1.739307932409836
0.6395000000000001,1.1211465811648753,0.21299115410539113,1.739450778988515
0.639,1.1212385546478776,0.21315683368765706,1.739593475179488
0.6385000000000001,1.121330419758754,0.21332251847363923,1.7397360032318945
0.638,1.121422187938654,0.21348822889740623,1.739878380896595
0.6375000000000001,1.1215138477464277,0.21365394409728242,1.740020590422729
0.637,1.1216054106232254,0.21381968455536973,1.7401626495611573
0.6365000000000001,1.121696876569047,0.2139854501055078,1.7403045583118801
0.636,1.121788234142742,0.2141512198079244,1.7404462989240357
0.6355000000000001,1.1218794833443115,0.2143169934191695,1.7405878713976253
0.635,1.1219706470560542,0.21448281234083127,1.7407293112343696
0.6345000000000001,1.1220616980255407,0.21464862681870656,1.740870576152322
0.634,1.1221526564341813,0.2148144733968318,1.7410116974627943
0.6335000000000001,1.1222435064706957,0.2149803230508973,1.7411526506346997
0.633,1.1223342595762338,0.21514619645641972,1.7412934534188993
0.6325000000000001,1.1224249113806652,0.21531208543771713,1.7414340990351675
0.632,1.1225154706242508,0.21547800581449733,1.7415746010439557
0.6315000000000001,1.1226059171255802,0.2156439203972432,1.741714928133952
0.631,1.1226962710660635,0.21580986599202356,1.7418551116164678
0.6305000000000001,1.1227865237054402,0.2159758263688696,1.741995137931052
0.63,1.1228766679726907,0.21614178829408282,1.74213499610707
0.6295000000000001,1.1229667267501149,0.21630779371626455,1.7422747216462429
0.629,1.1230566771554131,0.21647380027616622,1.7424142790468495
0.6285000000000001,1.1231465306297348,0.21663982886927582,1.74255368605975
0.628,1.12323628280295,0.21680587122376682,1.7426929359047194
0.6275000000000001,1.1233259309741694,0.21697192212140698,1.7428320243913473
0.627,1.1234154892854322,0.21713800757275775,1.7429709734609053
0.6265000000000001,1.123504943594699,0.21730410116647672,1.743109761172122
0.626,1.1235942966028596,0.21747020769290193,1.7432483917154076
0.6255000000000001,1.1236835526800435,0.21763633507442648,1.743386871870987
0.625,1.1237727118262513,0.2178024831232213,1.7435252016388607
0.6245,1.1238617669704634,0.217968638449727,1.7436633700483934
0.624,1.1239507278845884,0.21813481908143134,1.7438013922606306
0.6235,1.1240395847967175,0.21830100655871043,1.7439392531145261
0.623,1.1241283518488898,0.21846722713956065,1.7440769745513514
0.6225,1.1242170148990664,0.21863345414976357,1.7442145346298354
0.622,1.124305583719156,0.21879970570149013,1.7443519485110237
0.6215,1.1243940485372497,0.21896596324263365,1.7444892010338706
0.621,1.1244824164243672,0.21913223984266353,1.744626303169012
0.6205,1.1245706873805084,0.21929853530520999,1.7447632549164476
0.62,1.1246588614056734,0.21946484943296232,1.7449000562761774
0.6195,1.1247469412007511,0.2196311871313556,1.7450367114386112
0.619,1.124834916993833,0.21979752973205532,1.7451732052427034
0.6185,1.1249228002260692,0.21996389865830906,1.7453095554393159
0.618,1.1250105777870683,0.2201302688751013,1.7454457416877716
0.6175,1.125098269858241,0.22029667844075937,1.7455817952993824
0.617,1.1251858579274179,0.22046309203755982,1.7457176875526517
0.6165,1.1252733446954881,0.22062951455363594,1.7458534226379898
0.616,1.125360745973732,0.22079597588567015,1.7459890250864833
0.6155,1.1254480388798498,0.22096243224696976,1.7461244593964098
0.615,1.1255352419260107,0.22112891871592974,1.7462597542892662
0.6145,1.1256223480411953,0.22129542160942642,1.7463948987944165
0.614,1.1257093572254036,0.22146194071874792,1.746529892911861
0.6135,1.1257962624076163,0.22162846227703206,1.7466647256709646
0.613,1.1258830848008916,0.22179502674522647,1.746799429983633
0.6125,1.1259697988220407,0.22196158484104767,1.7469339661577346
0.612,1.126056420282344,0.22212816669720123,1.747068358724356
0.6115,1.1261429475125602,0.22229476891474387,1.7472026050936817
0.611,1.1262293707407804,0.222461372448774,1.747336690104666
0.6105,1.1263157155501937,0.22262802644228394,1.7474706534494406
0.61,1.1264019449164615,0.2227946592182414,1.7476044376850135
0.6095,1.126488091493792,0.2229613336461895,1.7477380934741513
0.609,1.1265741340691267,0.22312800849009748,1.7478715879049478
0.6085,1.1266600867845045,0.2232947109255537,1.7480049429186737
0.608,1.126745942568906,0.2234614270432237,1.7481381475446938
0.6075,1.1268317014223312,0.22362815662193106,1.7482712017830084
0.607,1.1269173704157998,0.2237949132117518,1.7484041166042525
0.6065,1.127002942478292,0.22396168285068813,1.7485368810377906
0.606,1.1270884176098077,0.22412846531469519,1.748669495083623
0.6055,1.1271737958103474,0.22429526037875094,1.7488019587417496
0.605,1.1272590770799107,0.224462067816853,1.7489342720121706
0.6045,1.1273442684895172,0.224628901257836,1.7490664458655207
0.604,1.1274293629681473,0.22479574665147264,1.7491984693311653
0.6035,1.1275143675868209,0.2249626176582635,1.7493303533797397
0.603,1.1275992752745179,0.22512950019257713,1.7494620870406077
0.6025,1.1276840860312387,0.22529639402361437,1.7495936703137702
0.602,1.1277687998569832,0.22546329891958755,1.749725103199227
0.6015,1.1278534238227709,0.22563022860449397,1.7498563966676133
0.601,1.1279379579286017,0.2257971828952516,1.7499875507189289
0.6005,1.1280223880324367,0.22596413362674506,1.7501185434119033
0.6,1.1281067326464453,0.22613111718469192,1.750249403468033
0.5995,1.128190983030367,0.22629811607950864,1.750380117326867
0.599,1.1282751294122926,0.22646511068826589,1.7505106698273594
0.5985,1.1283591903043917,0.2266321375268892,1.7506410896910067
0.598,1.1284431569664037,0.2267991790401388,1.7507713633573583
0.5975,1.12852703106757,0.2269662383337992,1.7509014934162297
0.597,1.128610815308779,0.22713332058735555,1.7510314840580303
0.5965,1.1286944982488818,0.2273004027522401,1.7511613175319
0.596,1.1287780886281384,0.22746750203593127,1.7512910073982892
0.5955,1.1288615891474383,0.22763462363465975,1.7514205578476079
0.595,1.1289450041769116,0.2278017761168575,1.7515499756600816
0.5945,1.1290283108342587,0.22796891338314104,1.7516792253339886
0.594,1.1291115347026686,0.22813608652333536,1.7518083465614604
0.5935,1.1291946660102326,0.2283032757275893,1.7519373241814522
0.593,1.1292777003868202,0.22847047197362266,1.752066151413738
0.5925,1.1293606405333205,0.2286376804595152,1.7521948324487275
0.592,1.1294434881189752,0.2288049043250986,1.7523233698762375
0.5915,1.1295262458446729,0.22897214881164893,1.7524517678866764
0.591,1.129608918080544,0.22913942256539735,1.7525800332602706
0.5905,1.1296914890153085,0.22930669336659668,1.7527081414659331
0.59,1.1297739744602464,0.22947399301634194,1.7528361170347508
0.5895,1.129856358604078,0.22964128921555743,1.7529639354356374
0.589,1.129938661628213,0.2298086227313657,1.7530916279799043
0.5885,1.1300208633512416,0.2299759523162214,1.75321916335624
0.588,1.1301029752143135,0.2301433010106205,1.753346559315505
0.5875,1.1301850015875587,0.23031067752947595,1.7534738226379254
0.587,1.1302669266596974,0.23047804937466163,1.7536009287924144
0.5865,1.1303487662420095,0.2306454486126034,1.7537279023100583
0.586,1.130430520334495,0.23081287506512388,1.753854743190857
0.5855,1.130512173125874,0.2309802961141459,1.7539814269037246
0.585,1.1305937404274267,0.23114774394049317,1.7541079779797473
0.5845,1.1306752064278724,0.23131518584584948,1.7542343718878386
0.584,1.1307565869384917,0.2314826540874719,1.7543606331590846
0.5835,1.1308378819592846,0.23165014848271615,1.754486761793486
0.583,1.1309190871201207,0.2318176598278728,1.754612751010817
0.5825,1.13100019097985,0.2319851642621661,1.7547385830602162
0.582,1.1310812093497529,0.23215269419633683,1.754864282472771
0.5815,1.1311621351588097,0.2323202347962265,1.754989838277845
0.581,1.131242973808799,0.23248779702528646,1.7551152588562586
0.5805,1.1313237198979422,0.23265536946593798,1.7552405358271919
0.58,1.1314043761271286,0.2328229574914925,1.7553656733810545
0.5795,1.131484939795469,0.23299055525722406,1.7554906673274369
0.579,1.131565420674872,0.23315818288467122,1.7556155328273841
0.5785,1.1316458002531684,0.233325801575228,1.7557402411594
0.578,1.1317260987117685,0.23349345317837475,1.7558648236347965
0.5775,1.1318062958692623,0.2336610953216284,1.7559892489422617
0.577,1.1318864146079488,0.23382877561028143,1.7561135525835172
0.5765,1.1319664407857892,0.23399646425132944,1.756237712617292
0.5760000000000001,1.1320463727335426,0.23416415749103883,1.756361726453771
0.5755,1.1321262191914696,0.23433187343592896,1.7564856076534054
0.5750000000000001,1.1322059757894396,0.23449960269216608,1.756609349435969
0.5745,1.1322856398265637,0.23466733933748418,1.7567329476110523
0.5740000000000001,1.1323652210747503,0.23483510373085187,1.7568564173397003
0.5735,1.1324447053919606,0.23500286582571325,1.7569797366806423
0.5730000000000001,1.1325240998492143,0.23517064028460452,1.7571029166045145
0.5725,1.1326034088166412,0.23533843612330993,1.757225963891541
0.5720000000000001,1.1326826322942418,0.23550625313856668,1.757348878541723
0.5715,1.1327617544707356,0.23567405757304538,1.7574716360239733
0.5710000000000001,1.1328407982284225,0.23584189771758268,1.7575942718400144
0.5705,1.1329197494252634,0.23600974333720845,1.757716764048575
0.5700000000000001,1.1329986134630363,0.23617760567534204,1.7578391210304742
0.5695,1.1330773893100938,0.23634548231152638,1.7579613411851194
0.5690000000000001,1.1331560709270643,0.23651336012270863,1.7580834151424685
0.5685,1.133234667054208,0.23668125751411803,1.7582053564629723
0.5680000000000001,1.133313173321395,0.23684916492286556,1.758327158366406
0.5675,1.1333915940987553,0.23701709146737768,1.7584488276329944
0.5670000000000001,1.133469925016159,0.2371850275604249,1.7585703574825124
0.5665,1.133548170443736,0.2373529823411149,1.7586917546951852
0.5660000000000001,1.1336263260113564,0.23752094619782374,1.758813012490788
0.5655,1.1337043917190197,0.23768891888158866,1.7589341308693198
0.5650000000000001,1.1337823648658372,0.23785689432053203,1.7590551056403714
0.5645,1.1338602552237171,0.23802489333211752,1.7591759519649879
0.5640000000000001,1.1339380600917706,0.238192909883578,1.759296665652759
0.5635,1.1340157750998672,0.2383609343020497,1.75941723992346
0.5630000000000001,1.134093400248007,0.2385289663338159,1.7595376747770906
0.5625,1.1341709399063202,0.23869701520110997,1.7596579769938758
0.562,1.1342483870037876,0.23886506533005125,1.7597781356031812
0.5615,1.1343257513123175,0.23903313768492443,1.759898165766051
0.561,1.1344030257608906,0.23920121667422828,1.7600180565118504
0.5605,1.1344802147196371,0.23936931156204166,1.7601378146208049
0.56,1.1345573138184268,0.23953741258920183,1.7602574333126888
0.5595,1.13463432742739,0.23970552904077716,1.7603769193677277
0.559,1.1347112511763964,0.23987365113283188,1.760496266005696
0.5585,1.1347880894355762,0.24004178817146854,1.7606154800068194
0.558,1.1348648449058185,0.24020994584858135,1.7607345655615074
0.5575,1.134941507815215,0.24037810250865563,1.7608535075087153
0.557,1.1350180808646546,0.24054626380010533,1.7609723100388528
0.5565,1.1350945754952873,0.2407144546278094,1.7610909909027805
0.556,1.1351709802659629,0.24088264961397055,1.7612095323496377
0.5555,1.135247299546812,0.24105085812811822,1.7613279411596496
0.555,1.1353235218966848,0.24121905467407023,1.7614461995819561
0.5545,1.13539967289877,0.24138729548058793,1.761564347308688
0.554,1.135475726969879,0.24155552380109768,1.7616823446477141
0.5535,1.1355516955511615,0.2417237646602691,1.7618002093498955
0.553,1.1356275813435064,0.24189202381220226,1.761917945605641
0.5525,1.1357033745750056,0.24206027933351287,1.7620355382539068
0.552,1.135779085017567,0.24222855265975612,1.762153002455737
0.5515,1.1358547099703022,0.24239683755788238,1.7622703340207224
0.551,1.1359302494332109,0.24256513378610395,1.762387532948863
0.5505,1.136005706107182,0.24273344712991052,1.762504603430568
0.55,1.136081065850177,0.24290174576543022,1.7626215235245675
0.5495,1.136156351544495,0.2430700805504458,1.7627383287325824
0.549,1.136231543008726,0.24323840612571726,1.7628549877433015
0.5485,1.1363066533532609,0.24340675157650332,1.7629715208974013
0.548,1.1363816809088583,0.2435751129426114,1.7630879256050658
0.5475,1.1364566115334793,0.2437434582058497,1.7632041799250242
0.547,1.1365314637392934,0.24391182869029696,1.7633203125787733
0.5465,1.1366062304552809,0.2440802082689455,1.7634363125956771
0.546,1.1366809143823309,0.24424860278418858,1.7635521841661457
0.5455,1.136755505748535,0.24441698993294697,1.763667912129134
0.545,1.1368300143258017,0.24458539150423148,1.7637835116456873
0.5445,1.1369044488543916,0.24475382705589538,1.7638989962762561
0.544,1.1369787820818749,0.2449222346466557,1.7640143237388937
0.5435,1.1370530412606814,0.24509067574543938,1.764129536315547
0.543,1.1371272062094009,0.2452591043292363,1.7642446026949046
0.5425,1.137201290038424,0.24542754989626514,1.7643595432176424
0.542,1.13727529107851,0.2455960084213304,1.7644743552939453
0.5415,1.1373492066287691,0.24576447350749006,1.7645890347334028
0.541,1.1374230323190717,0.24593293491616866,1.7647035747557902
0.5405,1.137496779590567,0.2461014185042963,1.7648179931119676
0.54,1.1375704413722358,0.24626990788390712,1.7649322788313
0.5395,1.1376440132939478,0.24643839277779028,1.7650464251335618
0.539,1.137717511166983,0.2466069091596295,1.7651604565498396
0.5385,1.137790914809931,0.24677541050320928,1.765274341768821
0.538,1.1378642329630526,0.24694391657009887,1.765388094350958
0.5375,1.1379374770674973,0.2471124534352786,1.7655017320471103
0.537,1.1380106269418548,0.24728097440376284,1.7656152235459668
0.5365,1.1380836913263859,0.2474494993061129,1.765728582407978
0.536,1.13815667729211,0.24761804421101546,1.76584181960378
0.5355,1.1382295777680074,0.2477865925477979,1.7659549241627366
0.535,1.1383023954549674,0.24795515030031676,1.766067900275258
0.5345,1.138375127652101,0.24812371095494404,1.7661807437509347
0.534,1.138447774359408,0.24829227423791012,1.766293454589766
0.5335,1.1385203426479078,0.24846085631082998,1.7664060437623876
0.533,1.1385928210764509,0.24862943033051427,1.766518493517939
0.5325,1.138665221086187,0.2487980226419922,1.7666308216072806
0.532,1.138737531235966,0.24896660633679119,1.7667430102795516
0.5315,1.138809762966938,0.2491352078215084,1.7668550772856129
0.531,1.1388819092080837,0.2493038103411353,1.7669670116548293
0.5305,1.138953977030422,0.24947243016941703,1.7670788243578357
0.53,1.1390259479217844,0.24964102369306843,1.7671904866731367
0.5295,1.139097851835489,0.24980966082569367,1.7673020450730883
0.529,1.1391696658892372,0.2499782876770288,1.7674134640559698
0.5285,1.1392413900830283,0.25014690392621225,1.7675247436217807
0.528,1.1393130358580124,0.25031553619632146,1.7676359015213818
0.5275,1.13938459614317,0.2504841675878158,1.767746926784138
0.527,1.1394560780095202,0.25065281450608723,1.767857830380684
0.5265,1.1395274743860442,0.2508214600101448,1.7679686013403855
0.526,1.1395987950446502,0.25099012693434436,1.768079254824287
0.5255,1.1396700231424102,0.251158775168051,1.768189764700708
0.525,1.1397411728213631,0.25132743790470935,1.7683001529109195
0.5245,1.1398122370104895,0.25149609812013746,1.7684104084842858
0.524,1.1398832184106784,0.2516647619430088,1.768520535611217
0.5235,1.1399541213920603,0.2518334395049783,1.7686305410719385
0.523,1.1400249388836157,0.2520021137192765,1.768740413895815
0.5225,1.1400956708853445,0.2521707842901178,1.7688501540828463
0.522,1.140166320098136,0.2523394573728542,1.7689597658234426
0.5215,1.1402368952622506,0.25250815359697,1.7690692626780544
0.521,1.1403073805664086,0.25267683490004467,1.7691786201155961
0.5205,1.1403777874517593,0.25284552837423174,1.7692878558869278
0.52,1.1404481115481726,0.25301422328979783,1.7693969632118243
0.5195,1.1405183545248898,0.2531829233795375,1.7695059446801016
0.519,1.14058850764165,0.25335160734971424,1.769614786731308
0.5185,1.1406585894106227,0.25352031945129494,1.76972351808694
0.518,1.1407285786187493,0.2536890083425205,1.7698321058350917
0.5175,1.1407984964790883,0.2538577248762139,1.7699405828876689
0.517,1.1408683244794704,0.25402642411668197,1.7700489205231758
0.5165,1.140938078431176,0.2541951439857582,1.7701571432726986
0.516,1.141007738152794,0.2543638353721381,1.770265219824925
0.5155,1.141077328195866,0.25453255745209896,1.770373188271393
0.515,1.1411468240088507,0.25470125042013275,1.770481010520565
0.5145,1.1412162528441778,0.2548699801591393,1.7705887288543876
0.514,1.1412855961896786,0.2550387014473517,1.7706963145513654
0.5135,1.1413548496752226,0.25520740331961145,1.770803760831273
0.513,1.1414240247419596,0.25537611334407617,1.7709110854449708
0.5125,1.1414931213898893,0.25554483126666205,1.7710182883924588
0.512,1.1415621396190119,0.25571355683239494,1.7711253696737368
0.5115000000000001,1.141631072358308,0.2558822724685869,1.7712323183181702
0.511,1.1416999223086668,0.25605098447937696,1.771339138516168
0.5105000000000001,1.1417686911393294,0.2562196966667071,1.7714458328575466
0.51,1.141837384252074,0.2563884220242322,1.7715524097231252
0.5095000000000001,1.141905991874992,0.2565571362714317,1.771658853951859
0.509,1.1419745140080835,0.25672583908628455,1.7717651655437472
0.5085000000000001,1.1420429647933874,0.25689456502535113,1.7718713664400614
0.508,1.1421113300888648,0.25706327896723896,1.7719774346995305
0.5075000000000001,1.142179616965535,0.2572319980679396,1.7720833812927896
0.507,1.1422478254233983,0.2574007220632895,1.7721892062198397
0.5065000000000001,1.1423159440213044,0.25756942233675595,1.7722948917298185
0.506,1.142383988570534,0.25773813774908816,1.7724004623538132
0.5055000000000001,1.1424519503308264,0.25790684636198147,1.7725059045313734
0.505,1.142519826601292,0.2580755411527052,1.7726112140720878
0.5045000000000001,1.1425876315239698,0.25824425700006903,1.772716412917228
0.504,1.1426553509568214,0.25841295844535345,1.7728214791255232
0.5035000000000001,1.1427229919708657,0.25858166280204337,1.7729264236676088
0.503,1.1427905474950837,0.2587503521315182,1.7730312355728495
0.5025000000000001,1.1428580316715138,0.25891906147462207,1.7731359367825152
0.502,1.1429254303581176,0.25908775520305033,1.7732405053553364
0.5015000000000001,1.1429927462557836,0.2592564397520984,1.7733449454817218
0.501,1.1430599810337538,0.2594251189981358,1.7734492597514884
0.5005000000000001,1.143127140093806,0.2595938062169601,1.7735534565454547
0.5,1.1431942251051812,0.2597625053554372,1.7736575384534368
0.4995,1.1432612202565997,0.2599311763434532,1.7737614809443485
0.499,1.143328136989211,0.26009984765623295,1.7738653017690502
0.4985,1.1433949796731457,0.260268530048635,1.773969007707768
0.498,1.1434617324971235,0.2604371833074608,1.774072574229415
0.4975,1.1435284139733137,0.2606058539031243,1.774176030055488
0.497,1.1435950099596772,0.2607745057806166,1.7742793532447156
0.4965,1.1436615275272337,0.26094315653189093,1.7743825547677334
0.496,1.1437279666759832,0.26111180587233007,1.774485634624542
0.4955,1.1437943274059255,0.2612804535163918,1.7745885928151401
0.495,1.143860609717061,0.2614490991776133,1.7746914293395293
0.4945,1.143926813609389,0.261617742568601,1.7747941441977082
0.494,1.1439929320118907,0.2617863653571565,1.7748967264190423
0.4935,1.1440589719955851,0.26195498525568844,1.7749991869741666
0.493,1.1441249406314922,0.26212362006009576,1.7751015368337166
0.4925,1.1441908237775726,0.2622922333281126,1.7752037540564216
0.492,1.1442566241347154,0.26246083162864725,1.775305842832691
0.4915,1.1443223504431816,0.2626294370635839,1.7754078167229765
0.491,1.1443879912618213,0.2627980199772076,1.775509657976417
0.4905,1.1444535607326736,0.2629666163951053,1.7756113885342832
0.49,1.1445190517847184,0.2631352078718182,1.7757129974259391
0.4895,1.1445844573469368,0.26330377587601256,1.7758144736807504
0.489,1.1446497871912373,0.26347234527514296,1.775915832459762
0.4885,1.1447150359158416,0.2636409018324252,1.7760170653821536
0.488,1.1447802062216388,0.26380945221323876,1.7761181766383358
0.4875,1.1448452981086288,0.26397799611703066,1.776219166228308
0.487,1.1449103186478313,0.2641465515834949,1.7763200451227061
0.4865,1.144975253697207,0.26431508164921386,1.7764207913802588
0.486,1.1450401103277759,0.2644836043306451,1.7765214159716018
0.4855,1.1451048885395376,0.26465211932348165,1.7766219188967354
0.485,1.1451695883324924,0.26482062632247266,1.7767223001556594
0.4845,1.14523420970664,0.2649891250214268,1.776822559748373
0.484,1.1452987412208306,0.2651575852285934,1.7769226799240168
0.4835,1.145363205757364,0.26532606637036293,1.7770226961843112
0.483,1.1454275962452205,0.26549454972931,1.7771225975586213
0.4825,1.1454919039441398,0.26566301212581545,1.7772223704864967
0.482,1.1455561332242519,0.2658314646771522,1.7773220217481618
0.4815,1.1456202884556872,0.2659999185528788,1.7774215581238428
0.481,1.1456843538271657,0.26616833189179195,1.7775209550824536
0.4805,1.1457483478508566,0.26633675302443316,1.7776202413454898
0.48000000000000004,1.1458122678258706,0.2665051745802342,1.7777194127225417
0.47950000000000004,1.1458761050119475,0.26667357321399976,1.7778184556531587
0.47900000000000004,1.1459398681493473,0.26684197166543294,1.777917383697791
0.47850000000000004,1.1460035484978097,0.2670103465339586,1.7780161832959882
0.47800000000000004,1.1460671477265763,0.2671787018821567,1.7781148570375662
0.47750000000000004,1.1461306756075549,0.2673470632781841,1.7782134200835695
0.47700000000000004,1.1461941250697263,0.26751541169460646,1.7783118614633628
0.47650000000000003,1.1462574917429604,0.2676837351948186,1.7784101743967213
0.47600000000000003,1.1463207887376483,0.2678520683023703,1.778508379224321
0.47550000000000003,1.1463840029433985,0.26802037584819083,1.7786064556054852
0.47500000000000003,1.1464471458013612,0.2681886879826133,1.7787044212910754
0.47450000000000003,1.1465102031694974,0.2683569666838076,1.7788022543398203
0.47400000000000003,1.1465731864889568,0.26852524214574985,1.7788999725025811
0.47350000000000003,1.146636094090498,0.26869350961436234,1.7789975731895418
0.47300000000000003,1.1466989205723432,0.26886175431279674,1.779095048019883
0.47250000000000003,1.146761664265251,0.2690299714091962,1.779192394403789
0.47200000000000003,1.1468243409805015,0.26919820299685787,1.7792896368723463
0.47150000000000003,1.1468869392769447,0.26936641808871786,1.7793867576746936
0.47100000000000003,1.1469494520835617,0.2695345973187527,1.779483745840196
0.47050000000000003,1.147011893542391,0.2697027784007797,1.7795806233101241
0.47000000000000003,1.1470742609525433,0.2698709537797547,1.7796773858940675
0.46950000000000003,1.1471365455737583,0.2700390995526847,1.7797740200315761
0.46900000000000003,1.1471987517761661,0.27020722716133533,1.7798705325028747
0.4685,1.1472608910009168,0.2703753672451087,1.7799669410588246
0.468,1.1473229447358408,0.2705434693955585,1.7800632169779294
0.4675,1.147384920051958,0.27071155239639205,1.7801593712308246
0.467,1.1474468240202873,0.27087963511856517,1.7802554147881453
0.4665,1.1475086495698095,0.2710476980554677,1.780351336679256
0.466,1.1475703967005246,0.2712157408657801,1.7804471369041572
0.4655,1.147632069782563,0.27138377512089856,1.7805428222430741
0.465,1.147693660075664,0.27155177666389274,1.7806383791355558
0.4645,1.1477551763200882,0.27171976899161876,1.7807338211420534
0.464,1.1478166212167247,0.2718877591884829,1.7808291524529762
0.4635,1.1478779806235349,0.2720557082440721,1.7809243511270545
0.463,1.1479392686825571,0.27222365452001923,1.7810194391055578
0.4625,1.1480004783227724,0.27239157832506944,1.7811144054178518
0.462,1.148061613914311,0.2725594913199753,1.7812092568441613
0.4615,1.148122678158062,0.2727274006270141,1.7813039975748968
0.461,1.148183652541856,0.2728952549714421,1.7813985988885614
0.4605,1.1482445599479927,0.2730631169933519,1.7814930962868771
0.46,1.1483053933054526,0.2732309669268898,1.7815874787992085
0.4595,1.1483661438739752,0.2733987803023906,1.781681732865105
0.459,1.1484268203938208,0.2735665809086754,1.7817758720450168
0.4585,1.1484874211957488,0.2737343638073308,1.781869893749129
0.458,1.1485479408779804,0.27390211368604356,1.7819637895966218
